Qualification Code,Qualification Title,Qualification Status,Currency Period Start Date,Currency Period End Date,Extent,Scope Start Date,Scope End Date,NSW Delivery Approved,VIC Delivery Approved,QLD Delivery Approved,SA Delivery Approved,WA Delivery Approved,TAS Delivery Approved,NT Delivery Approved,ACT Delivery Approved,International Delivery Approved,Organisation Code,Legal Name,Business name(s),RTO Status,Registration Manager,Legal authority,Initial Registration Date,Registration Start Date,Registration End Date,Registration End Reason,Head Office Physical Address,Head Office location state,Latitude,Longitude,RTO Type,ABN,ACN,URL,CEO Contact Name,CEO Email,CEO Mobile,CEO Phone,Public Enquiries Contact name,Public Enquiries Contact role job title,Public Enquiries Group name,Public Enquiries Organisation,Public Enquiries Email,Public Enquiries Mobile,Public Enquiries Phone,Registration Enquiries contact name,Registration Enquiries Contact role job title,Registration Enquiries Email,Registration Enquiries Mobile,Registration Enquiries Phone,Current Restriction/Regulatory Decision
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,28/08/2024,27/08/2026,True,True,True,True,True,True,True,True,False,46258,Apex Institute of Management Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,28/08/2024,28/08/2024,27/08/2026,,"Level 6 440 Elizabeth St, MELBOURNE, VIC, 3000",Victoria,-37.81765,144.965012,Education/training Business Or Centre: Privately Operated Registered Training Organisation,21661837565,661837565,,Ms. SHYAM KUMARI REGMI,contact.apexinstitute09@gmail.com,,0434925702,Ms. SHYAM KUMARI REGMI,CEO,,Apex Institute of Management Pty Ltd,contact.apexinstitute09@gmail.com,,0434925702,Ms. SHYAM KUMARI REGMI,CEO,contact.apexinstitute09@gmail.com,,0434925702,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,02/09/2024,01/09/2026,True,True,True,True,True,True,True,True,False,46265,Western Business Group Pty Ltd,Prisma Education Institute Australia,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,02/09/2024,02/09/2024,01/09/2026,,"Unit 15 334-354 Albany Hwy, VICTORIA PARK, WA, 6100",Western Australia,-31.973143,115.896948,Education/training Business Or Centre: Privately Operated Registered Training Organisation,29657573772,,,Mr Balvinder Kumar,ceo@peia.edu.au,+61481577707,+61481577707,Mr Balvinder Kumar,CEO,,Western Business Group Pty Ltd,ceo@peia.edu.au,+61481577707,+61481577707,Mr Balvinder Kumar,CEO,ceo@peia.edu.au,+61481577707,+61481577707,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,16/09/2024,15/09/2026,True,True,True,True,True,True,True,True,False,46270,Fantastic Investment Australia Pty Ltd,Glenrich College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,16/09/2024,16/09/2024,15/09/2026,,"412 Elizabeth St, SURRY HILLS, NSW, 2010",New South Wales,-33.885985,151.208532,Education/training Business Or Centre: Privately Operated Registered Training Organisation,46666257469,666257469,https://glenrich.edu.au/,Mr. A F M Nurul Imam,glenrichcollege2023@gmail.com,0450836888,0453836888,Mr. A F M Nurul Imam,Chief Executive Officer,,Fantastic Investment Australia Pty Ltd,glenrichcollege2023@gmail.com,0450836888,0453836888,Mr. A F M Nurul Imam,Chief Executive Officer,glenrichcollege2023@gmail.com,0450836888,0453836888,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,16/09/2024,15/09/2026,True,True,True,True,True,True,True,True,False,46272,Australian Trade and Technical College Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,16/09/2024,16/09/2024,15/09/2026,,"Unit 1 67-69 Market St, WOLLONGONG, NSW, 2500",New South Wales,-34.423512,150.89242,Education/training Business Or Centre: Privately Operated Registered Training Organisation,77649335008,649335008,,Mr. Shahid Ghafoor Alvi,gongttcollege@gmail.com,0430024329,0430024329,Mr. Shahid Ghafoor Alvi,Chief Executive Officer,,Australian Trade and Technical College Pty Ltd,gongttcollege@gmail.com,0430024329,0430024329,Mr. Shahid Ghafoor Alvi,Chief Executive Officer,gongttcollege@gmail.com,0430024329,0430024329,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,09/10/2024,08/10/2026,True,True,True,True,True,True,True,True,False,46285,Million Brown Educations Pty Ltd,MILLION BROWN'S COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,09/10/2024,09/10/2024,08/10/2026,,"Office 1 Level 4 269 Wickham St, FORTITUDE VALLEY, QLD, 4006",Queensland,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,57645423801,645423801,,Ms. Chand Khanna,ceo@millionbrownscollege.com.au,0426107145,1300551751,Ms. Chand Khanna,CEO,,Million Brown Educations Pty Ltd,ceo@millionbrownscollege.com.au,0426107145,1300551751,Ms. Chand Khanna,CEO,ceo@millionbrownscollege.com.au,0426107145,1300551751,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,30/10/2024,29/10/2026,True,True,True,True,True,True,True,True,False,46296,ASHFORD COLLEGE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,30/10/2024,30/10/2024,29/10/2026,,"Shop 3 65 Brougham St, GEELONG, VIC, 3220",Victoria,-38.145339,144.362947,Education/training Business Or Centre: Privately Operated Registered Training Organisation,13644925539,,,Mr Harpreet Oberoi,ceo@ashford.edu.au,0426528239,0426528239,Mr. Karan Rajput,Principal Executive Officer,,ASHFORD COLLEGE PTY LTD,peo@ashford.edu.au,0426528239,0426528239,Mr. Karan Rajput,Principal Executive Officer,peo@ashford.edu.au,0426528239,0426528239,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,06/11/2024,05/11/2026,True,True,True,True,True,True,True,True,False,46300,Vocational Augment Pty Ltd,VOCATIONAL AUGMENT TRAINING,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,06/11/2024,06/11/2024,05/11/2026,,"395-397 Victoria St, ABBOTSFORD, VIC, 3067",Victoria,-37.810217,144.998932,Education/training Business Or Centre: Privately Operated Registered Training Organisation,85667496513,667496513,,Mr Paras Jain,enquiries.vat@gmail.com,0434044422,0434044422,Mr Paras Jain,CEO,,Vocational Augment Pty Ltd,enquiries.vat@gmail.com,0434044422,0434044422,Mr Paras Jain,CEO,enquiries.vat@gmail.com,0434044422,0434044422,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,27/11/2024,26/11/2026,True,True,True,True,True,True,True,True,False,46313,Lotus Learning and Trades Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,27/11/2024,27/11/2024,26/11/2026,,"223 Flinders St, ADELAIDE, SA, 5000",South Australia,-34.927103,138.60898,Education/training Business Or Centre: Privately Operated Registered Training Organisation,19646545502,646545502,,Mr. Parameswaran Ramanam,Info.lotuscollege@gmail.com,,0870922940,Mr. PARMESWARAN RAMANAN,CEO,,Lotus Learning and Trades Pty Ltd,info.lotuscollege@gmail.com,,0870922940,Mr. PARMESWARAN RAMANAN,CEO,info.lotuscollege@gmail.com,,0870922940,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,04/12/2024,03/12/2026,True,True,True,True,True,True,True,True,False,46320,Western Hill College Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/12/2024,04/12/2024,03/12/2026,,"Level 3 10 Queens Rd, MELBOURNE, VIC, 3004",Victoria,-37.83826,144.974084,Education/training Business Or Centre: Privately Operated Registered Training Organisation,89666514352,666514352,,Mr. RAMANINDER SINGH PUAR,info@westernhillcollege.com.au,0450432101,0450432101,Mr. RAMANINDER SINGH PUAR,CEO,,Western Hill College Pty Ltd,info@westernhillcollege.com.au,0450432101,0450432101,Mr. RAMANINDER SINGH PUAR,CEO,info@westernhillcollege.com.au,0450432101,0450432101,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,12/12/2024,11/12/2026,False,True,False,False,False,False,False,False,False,46326,AUSTRALIAN COLLEGE OF PIONEERS PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/12/2024,12/12/2024,11/12/2026,,"Suite 801B, Level 8, 492 St Kilda Road, MELBOURNE, VIC, 3004",Victoria,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,87672228072,672228072,http://www.acpaustralia.edu.au,Ms Sanushka Rajbhandary,info@acpaustralia.edu.au,,1300981430,,,CEO,AUSTRALIAN COLLEGE OF PIONEERS PTY LTD,info@acpaustralia.edu.au,,1300981430,Ms Sanushka Rajbhandary,CEO,info@acpaustralia.edu.au,,1300981430,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,23/12/2024,22/12/2026,True,True,True,True,True,True,True,True,False,46334,Pacific Islands Institute Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,23/12/2024,23/12/2024,22/12/2026,,"1009 Ipswich Rd, MOOROOKA, QLD, 4105",Queensland,-27.53047,153.017683,Education/training Business Or Centre: Privately Operated Registered Training Organisation,49663137719,663137719,,Mr. Semi K Meo,pacificiinstitute@gmail.com,0412109141,0412109141,Mr. Semi K Meo,General Enquiries,,Pacific Islands Institute Pty Ltd,pacificiinstitute@gmail.com,0412109141,0412109141,Mr. Semi K Meo,Registration Officer,pacificiinstitute@gmail.com,0412109141,0412109141,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,18/02/2025,17/02/2027,False,True,False,False,False,False,False,False,False,46345,Pine International Institute Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,18/02/2025,18/02/2025,17/02/2027,,"2 Hunt St, COBURG, VIC, 3058",Victoria,-37.74603,144.964982,Education/training Business Or Centre: Privately Operated Registered Training Organisation,38660538321,660538321,,Mr Naman Kochhar,pineinternationalinstitute@gmail.com,1300095003,1300095003,,,CEO,Pine International Institute Pty Ltd,pineinternationalinstitute@gmail.com,,1300095003,Mr Naman Kochhar,CEO,pineinternationalinstitute@gmail.com,1300095003,1300095003,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,18/02/2025,17/02/2027,True,True,True,True,True,True,True,True,False,46346,MONTFORD GROUP PTY LTD,MONTFORD INTERNATIONAL COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,18/02/2025,18/02/2025,17/02/2027,,"61 Riggall St, BROADMEADOWS, VIC, 3047",Victoria,-37.676071,144.929976,Education/training Business Or Centre: Privately Operated Registered Training Organisation,13669739986,669739986,,Mr Nabin Wagle,ceo@montford.edu.au,,0434640478,Mr Nabin Wagle,CEO,,MONTFORD GROUP PTY LTD,ceo@montford.edu.au,,0434640478,Mr Nabin Wagle,CEO,ceo@montford.edu.au,,0434640478,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,21/03/2025,20/03/2027,True,True,True,True,True,True,True,True,False,46359,Professions Pty Ltd,AVM Skills Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,21/03/2025,21/03/2025,20/03/2027,,"Suite 201 Level 2 40 Mann St, GOSFORD, NSW, 2250",New South Wales,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,68662024848,662024848,http://www.professions.education,Mr Renjith Joseph,ceo@avmskillsinstitute.edu.au,0488118236,0243269167,Mr Renjith Joseph,Chief Executive Officer,,Professions Pty Ltd,ceo@avmskillsinstitute.edu.au,0488118236,0243269167,Mr Renjith Joseph,Chief Executive Officer,ceo@avmskillsinstitute.edu.au,0488118236,0243269167,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,27/03/2025,26/03/2027,True,True,True,True,True,True,True,True,False,46362,NEWAGE INSTITUTE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,27/03/2025,27/03/2025,26/03/2027,,"20 Belgrave St, KOGARAH, NSW, 2217",New South Wales,-33.964984,151.133994,Education/training Business Or Centre: Privately Operated Registered Training Organisation,33672625124,672625124,,Mr MD Abu Kaisar,md_kaisar@outlook.com,,0414420761,Mr MD Abu Kaisar,CEO,,NEWAGE INSTITUTE PTY LTD,info.newageinstitute@gmail.com,0414420761,0414420761,Mr MD Abu Kaisar,CEO,info.newageinstitute@gmail.com,0414420761,0414420761,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,22/04/2025,21/04/2027,True,True,True,True,True,True,True,True,False,46376,Aspire Academy Australia Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,22/04/2025,22/04/2025,21/04/2027,,"Suite 1403 1 Queens Rd, MELBOURNE, VIC, 3004",Victoria,-37.835809,144.973696,Education/training Business Or Centre: Privately Operated Registered Training Organisation,62666625654,666625654,http://www.aspireacademy.com.au,Mr. Nishantha Damian Jayasinghe,info@aspireacademy.com.au,,0410202205,Mr. Nishantha Damian Jayasinghe,CEO,,Aspire Academy Australia Pty Ltd,info@aspireacademy.com.au,,0410202205,Mr. Nishantha Damian Jayasinghe,CEO,info@aspireacademy.com.au,,0410202205,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,26/05/2025,25/05/2027,True,True,True,True,True,True,True,True,False,46377,Imperial Institute QLD Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,26/05/2025,26/05/2025,25/05/2027,,"Level 3 97 Creek St, BRISBANE CITY, QLD, 4000",Queensland,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,21649003029,649003029,,Mrs. Amanda Nurpuri,anurpuri1@gmail.com,,0411965993,Mrs. Amanda Nurpuri,Chief Executive Officer,,Imperial Institute QLD Pty Ltd,anurpuri1@gmail.com,,0411965993,Mrs. Amanda Nurpuri,Chief Executive,anurpuri1@gmail.com,,0411965993,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,30/04/2025,29/04/2027,True,True,True,True,True,True,True,True,False,46381,CAPITAL EDUCATION INSTITUTE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,30/04/2025,30/04/2025,29/04/2027,,"6-24 Moorabool St, GEELONG, VIC, 3220",Victoria,-38.144578,144.361712,Education/training Business Or Centre: Privately Operated Registered Training Organisation,49659737809,,,Mr Ashutosh Thakorbhai Patel,ceo@caped.au,0433633389,0385958989,Mr Ashutosh Thakorbhai Patel,CEO,,CAPITAL EDUCATION INSTITUTE PTY LTD,info@caped.au,,0385958989,Mr Ashutosh Thakorbhai Patel,CEO,ceo@caped.au,0433633389,0385958989,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,14/05/2025,13/05/2027,True,True,True,True,True,True,True,True,False,46385,BLUE BIRD INSTITUTE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,14/05/2025,14/05/2025,13/05/2027,,"Level 8 492 St Kilda Rd, MELBOURNE, VIC, 3004",Victoria,-37.84393,144.977861,Education/training Business Or Centre: Privately Operated Registered Training Organisation,33670627728,670627728,,Mr Omar Ibn E Shahid,info@bluebirdinstitute.com.au,0424967739,0424967739,Mr Omar Ibn E Shahid,CEO,,BLUE BIRD INSTITUTE PTY LTD,info@bluebirdinstitute.com.au,0424967739,0424967739,Mr Omar Ibn E Shahid,CEO,info@bluebirdinstitute.com.au,0424967739,0424967739,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,22/05/2025,21/05/2027,True,False,False,False,False,False,False,False,False,46395,Mintu Educational College Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,22/05/2025,22/05/2025,21/05/2027,,"32 Railway Pde, LAKEMBA, NSW, 2195",New South Wales,-33.919441,151.076817,Education/training Business Or Centre: Privately Operated Registered Training Organisation,30655781678,,,Mr. Sheikh Islam,Mintueducationalcollege@gmail.com,0477124105,0477124105,Mr. Sheikh Islam,CEO,,Mintu Educational College Pty Ltd,Mintueducationalcollege@gmail.com,0477124105,0477124105,Mr. Sheikh Islam,CEO,Mintueducationalcollege@gmail.com,0477124105,0477124105,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,23/06/2025,22/06/2027,True,True,True,True,True,True,True,True,False,46409,EDUCARE INTERNATIONAL COLLEGE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,23/06/2025,23/06/2025,22/06/2027,,"Suite 203, Level 2, 118 Church Street, Parramatta, NSW, 2150",New South Wales,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,23666449725,666449725,,Mr Rajish Shrestha,info.educareic@gmail.com,0411678158,0411678158,Mr Rajish Shrestha,CEO,,EDUCARE INTERNATIONAL COLLEGE PTY LTD,info.educareic@gmail.com,0411678158,0411678158,Mr Rajish Shrestha,CEO,info.educareic@gmail.com,0411678158,0411678158,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/06/2029,False,True,False,False,False,False,False,False,False,4687,Box Hill Institute,Box Hill Institute;Greater Melbourne Employment & Training Services;Pets on Elgar,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,09/10/1995,01/07/2022,30/06/2029,,"465 Elgar Road, Box Hill, VIC, 3128",Victoria,-37.814808,145.115454,"Technical And Further Education Institute, Skills Institute Or Polytechnic",76268630462,,http://www.boxhill.edu.au,Mr Grant Radford,grant.radford@boxhill.edu.au,0392869267,0392869267,,,Course Information,Box Hill Institute,customer.service@boxhill.edu.au,1300269445,1300269445,Ms Susan Spozetta,Executive Director Academic Governance,susan.spozetta@boxhill.edu.au,,0403102513,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/06/2029,True,True,True,True,True,True,True,True,False,4693,Sunraysia Institute of TAFE,SuniTAFE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,21/11/1996,01/07/2022,30/06/2029,,"437-555 Benetook Avenue, Mildura, VIC, 3500",Victoria,-34.25823,142.10379,"Technical And Further Education Institute, Skills Institute Or Polytechnic",97260837918,,http://www.sunitafe.edu.au,Mr Brett Millington,bmillington@sunitafe.edu.au,0350223607,0350223607,,,Student Administration,Sunraysia Institute of TAFE,mildura@sunitafe.edu.au,,0350223666,Ms Chelsea Garraway,Head of Governance,quality@sunitafe.edu.au,,0350223774,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,04/12/2025,True,True,True,True,False,False,False,False,False,4959,Le Cordon Bleu Australia Pty Limited,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,07/05/2003,06/12/2018,04/12/2025,,"Days Road, Regency Park, SA, 5010",South Australia,-34.85858,138.56561,Education/training Business Or Centre: Privately Operated Registered Training Organisation,18081849185,081849185,https://www.cordonbleu.edu/australia/home/en,Mr Rodolphe Cointreau,rcointreau@cordonbleu.edu,+442074003900,0883483000,Mr Rodolphe Cointreau,VET General Enquiries,,Le Cordon Bleu Australia Pty Limited,rcointreau@cordonbleu.edu,+442074003900,0883483000,Mr Rodolphe Cointreau,VET Registration Enquiries,rcointreau@cordonbleu.edu,+442074003900,0883483000,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,21/05/2032,True,True,True,True,True,True,True,True,False,5090,Australian Vocational Training and Employment Services Pty Limited,AUSTRALIAN VOCATIONAL TRAINING & EMPLOYMENT SERVICES,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/05/1998,22/05/2025,21/05/2032,,"194 Timor St, Warrnambool, VIC, 3280",Victoria,-38.38436,142.48,Education/training Business Or Centre: Privately Operated Registered Training Organisation,53081049845,081049845,http://www.avtes.com.au,Ms Louise Fitzgibbon,louise@avtes.com.au,0417146341,0355605162,Ms Louise Fitzgibbon,Director,,Australian Vocational Training and Employment Services Pty Limited,louise@avtes.com.au,0417146341,0355605162,Ms Louise Fitzgibbon,Director,louise@avtes.com.au,0417146341,0355605162,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,28/02/2028,True,True,True,True,True,True,True,True,False,51259,Kingston International College Pty Ltd,Kingston International College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/12/2003,01/03/2021,28/02/2028,,"Unit 131, 131 Harold St, HIGHGATE, WA, 6003",Western Australia,-31.93865,115.87072,Education/training Business Or Centre: Privately Operated Registered Training Organisation,85105745695,105745695,http://www.kingstoncollege.wa.edu.au,Mr Tandin Dorji,tandin.dorji@kingstoncollege.wa.edu.au,451154273,0451154273,Mr Sanjay Rungasamy,Academic and Operations Manager,,Kingston International College Pty Ltd,sanjay.rungasamy@kingstoncollege.wa.edu.au,,0423947474,Mr Tandin Dorji,Chief Executive Officer,tandin.dorji@kingstoncollege.wa.edu.au,451154273,0451154273,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,25/09/2024,,False,False,False,False,True,False,False,False,False,51843,Mainpiper Pty Ltd,Vocational Training Services (VTS),Current,Western Australian Training Accreditation Council (WA TAC),Section 27(1) of the Vocational Education and Training Act WA 1996,31/10/2007,08/02/2024,31/10/2030,,"level 1/23 Abbott Rd, Perth Airport, WA, 6105",Western Australia,-31.952297,115.985926,Education/training Business Or Centre: Privately Operated Registered Training Organisation,38108499074,108499074,http://www.vts-training.com.au,Mr Matthew Dowd,matt@vts-training.com.au,0407500036,62160165,Ms Jodie Ogden,Student Services and Administration Manager,,Mainpiper Pty Ltd,jodie.ogden@vts-training.com.au,,0862160165,Mr Matthew Dowd,Managing Director,matt@vts-training.com.au,0407500036,62160165,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,01/11/2028,True,True,True,True,True,True,True,True,False,51973,Stanley International College Pty Ltd,STANLEY COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,18/09/2008,01/11/2023,01/11/2028,,"69 Outram St, WEST PERTH, WA, 6005",Western Australia,-31.94714,115.84002,Education/training Business Or Centre: Privately Operated Registered Training Organisation,16130977221,130977221,http://www.stanleycollege.edu.au,Mr Alberto Tassone,alberto@stanleycollege.edu.au,0401186653,0863719999,Mrs. Vickie Powell,Vice President Wellbeing and Engagement,,Stanley International College Pty Ltd,vickie@stanleycollege.edu.au,0413601128,0863719999,Mr Matthew Sheath,Quality and Compliance Manager,matthew.sheath@stanleycollege.edu.au,,(08)63719999,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,22/12/2025,True,True,True,True,True,True,True,True,False,52007,Australian Professional Skills Institute Pty Ltd,Australian Professional Skills Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,26/11/2008,23/12/2018,22/12/2025,,"Wellington Fair, Unit 12, 40 Lord Street, East Perth, WA, 6004",Western Australia,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,65131433433,131433433,http://www.apsi.wa.edu.au,Ms Liza Gomes,liza.gomes@apsi.wa.edu.au,0412138896,0863654386,Ms Liza Gomes,Director,,Australian Professional Skills Institute Pty Ltd,info@apsi.edu.au,0412138896,0863654386,Ms Liza Gomes,Director,liza.gomes@apsi.wa.edu.au,0412138896,0863654386,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/01/2025,False,False,False,True,True,False,False,False,False,52010,Excellent Accounts Pty Ltd,,Current (re-registration pending),Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,11/10/2012,01/02/2018,31/01/2025,"Registration period expired, registration is taken to continue while a renewal application is considered.","230 Railway Pde, QUEENS PARK, WA, 6107",Western Australia,-32.00725,115.93901,Education/training Business Or Centre: Privately Operated Registered Training Organisation,78126274682,126274682,http://www.skillsaustralia.edu.au,Mr. Vishal Chaudhary,vishal.chaudhary@skillsaustralia.edu.au,0430470848,0430470848,Ms. Annette Thompson,Training and Compliance Manager,,Excellent Accounts Pty Ltd,annette.thompson@skillsaustralia.edu.au,0419106181,0861481300,Ms. Annette Thompson,Training and Compliance Manager,annette.thompson@skillsaustralia.edu.au,0419106181,0861481300,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/11/2025,False,False,False,False,True,False,False,False,False,52014,Perth College of Business and Technology Pty Ltd,PERTH COLLEGE OF BUSINESS AND TECHNOLOGY,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,26/11/2008,01/12/2018,30/11/2025,,"110 Brown Street, East Perth, WA, 6004",Western Australia,-31.95067,115.87465,Education/training Business Or Centre: Privately Operated Registered Training Organisation,91132961285,132961285,http://pcbt.wa.edu.au,Mrs. Imman Khan,admissions@pcbt.wa.edu.au,,0450772682,Mrs. Imman Khan,Admissions,,Perth College of Business and Technology Pty Ltd,admissions@pcbt.wa.edu.au,,0450772682,Mr. Faizan Tasneem,Academic Coordinator,faizan@pcbt.wa.edu.au,0452511399,0892021003,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,17/06/2026,True,True,True,True,True,True,True,True,False,52100,Everest Institute of Education Pty Ltd,Everest Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,18/06/2009,18/06/2019,17/06/2026,,"479 King St, WEST MELBOURNE, VIC, 3003",Victoria,-37.80877,144.95174,Education/training Business Or Centre: Privately Operated Registered Training Organisation,34133666118,133666118,http://www.everest.edu.au,Mr Jai Devinder Singh Anand,jai@everest.edu.au,0402085791,0383936550,Mr Jai Devinder Singh Anand,CEO / Director,,Everest Institute of Education Pty Ltd,jai@everest.edu.au,0402085791,0383936550,Mr. Parvinder Kohli,General Manager,parvinder@everest.edu.au,0402440129,0383936550,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,11/04/2031,False,False,False,False,True,False,False,False,False,52118,Equanimity Consultants Pty Ltd,Empyrean Education Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/08/2009,12/04/2024,11/04/2031,,"16, the Terrace, Fremantle, WA, 6160",Western Australia,-32.055,115.75354,Education/training Business Or Centre: Privately Operated Registered Training Organisation,70080503091,080503091,http://www.eei.wa.edu.au,Mr James Ryan,james.ryan@eei.wa.edu.au,0418488107,0892281600,Mr. Andrew Hives,General Manager,,Equanimity Consultants Pty Ltd,andrew.hives@eei.wa.edu.au,403738660,0892281600,Mr James Ryan,Registration Enquiries Contact,james.ryan@eei.wa.edu.au,0418488107,0892281600,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/09/2026,True,True,True,True,True,True,True,True,False,52128,West Australian Institute of Further Studies Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,23/09/2009,01/10/2019,30/09/2026,,"Level 1, 160 Central Arcade,, 811 Hay Street, Perth, WA, 6000",Western Australia,-31.95307,115.85557,Education/training Business Or Centre: Privately Operated Registered Training Organisation,92137541845,137541845,http://www.waifs.wa.edu.au,Mr Sean Tuhakaraina,Sean.tuhakaraina@waifs.wa.edu.au,0430965389,0862006200,Mr Sean Tuhakaraina,Managing Director,,West Australian Institute of Further Studies Pty Ltd,Sean.tuhakaraina@waifs.wa.edu.au,0430965389,0862006200,Ms Wen Xu,Head of Projects,Wendy.Xu@waifs.wa.edu.au,,0862006200,False
